data,infected_Agrigento,infected_Alessandria,infected_Ancona,infected_Aosta,infected_Arezzo,infected_Ascoli_Piceno,infected_Asti,infected_Avellino,infected_Bari,infected_Barletta-Andria-Trani,infected_Belluno,infected_Benevento,infected_Bergamo,infected_Biella,infected_Bologna,infected_Bolzano,infected_Brescia,infected_Brindisi,infected_Cagliari,infected_Caltanissetta,infected_Campobasso,infected_Caserta,infected_Catania,infected_Catanzaro,infected_Chieti,infected_Como,infected_Cosenza,infected_Cremona,infected_Crotone,infected_Cuneo,infected_Enna,infected_Fermo,infected_Ferrara,infected_Firenze,infected_Foggia,infected_Forlì-Cesena,infected_Frosinone,infected_Genova,infected_Gorizia,infected_Grosseto,infected_Imperia,infected_Isernia,infected_L'Aquila,infected_La_Spezia,infected_Latina,infected_Lecce,infected_Lecco,infected_Livorno,infected_Lodi,infected_Lucca,infected_Macerata,infected_Mantova,infected_Massa_Carrara,infected_Matera,infected_Messina,infected_Milano,infected_Modena,infected_Monza_e_della_Brianza,infected_Napoli,infected_Novara,infected_Nuoro,infected_Oristano,infected_Padova,infected_Palermo,infected_Parma,infected_Pavia,infected_Perugia,infected_Pesaro_e_Urbino,infected_Pescara,infected_Piacenza,infected_Pisa,infected_Pistoia,infected_Pordenone,infected_Potenza,infected_Prato,infected_Ragusa,infected_Ravenna,infected_Reggio_nell'Emilia,infected_Rieti,infected_Rimini,infected_Roma,infected_Rovigo,infected_Salerno,infected_Sassari,infected_Savona,infected_Siena,infected_Siracusa,infected_Sondrio,infected_Sud_Sardegna,infected_Taranto,infected_Teramo,infected_Terni,infected_Torino,infected_Trapani,infected_Trento,infected_Treviso,infected_Trieste,infected_Udine,infected_Varese,infected_Venezia,infected_Verbano-Cusio-Ossola,infected_Vercelli,infected_Verona,infected_Vibo_Valentia,infected_Vicenza,infected_Viterbo
2020-06-04 17:00:00,141,3945,1872,1187,677,290,1850,547,1488,380,1175,209,13466,1037,5041,2598,14881,651,252,176,359,462,1072,214,824,3894,468,6471,118,2787,425,470,997,3473,1157,1724,618,5747,214,426,1546,58,247,895,542,517,2761,557,3485,1364,1123,3369,1049,208,565,23207,3922,5559,2625,2710,79,59,3932,580,3540,5371,1004,2748,1526,4496,896,677,689,191,565,97,1028,4956,386,2156,5675,442,687,870,1582,438,251,1471,97,281,658,372,15662,140,4433,2659,1389,987,3643,2667,1111,1307,5101,81,2848,429
2020-06-05 17:00:00,141,3962,1872,1187,677,290,1852,547,1488,380,1175,209,13539,1039,5043,2599,14970,653,252,176,359,462,1072,214,824,3912,468,6482,118,2793,425,470,998,3478,1158,1725,618,5757,214,426,1548,58,247,895,542,519,2765,557,3495,1364,1124,3382,1050,208,565,23306,3924,5567,2625,2720,79,59,3932,580,3547,5393,1004,2749,1527,4498,896,677,689,191,566,97,1028,4956,386,2158,5684,442,687,870,1584,438,251,1481,99,281,659,372,15674,141,4433,2661,1389,988,3671,2666,1111,1308,5103,81,2851,429
2020-06-06 17:00:00,141,3965,1872,1189,677,290,1855,547,1489,380,1176,209,13551,1039,5047,2600,14988,653,252,176,359,463,1073,214,825,3921,468,6489,118,2800,425,470,999,3482,1161,1725,618,5763,214,426,1552,58,247,896,545,519,2766,557,3498,1364,1124,3388,1050,208,565,23365,3926,5571,2626,2721,79,60,3933,580,3553,5404,1004,2751,1524,4500,896,677,691,191,567,97,1028,4957,386,2159,5702,442,687,872,1586,438,251,1481,99,281,662,372,15696,142,4434,2663,1389,989,3674,2667,1111,1309,5106,81,2851,429
2020-06-07 17:00:00,141,3966,1872,1191,677,290,1857,547,1488,380,1176,209,13558,1039,5047,2603,15007,653,252,176,359,465,1073,214,825,3922,468,6495,118,2801,425,470,999,3483,1162,1725,618,5776,214,426,1552,58,247,896,545,519,2766,557,3500,1364,1127,3388,1050,208,565,23408,3927,5573,2627,2723,79,60,3933,580,3560,5416,1004,2751,1531,4503,896,677,691,191,567,98,1028,4959,386,2160,5719,442,687,872,1586,438,251,1488,99,281,662,373,15700,142,4435,2663,1389,989,3693,2668,1111,1309,5105,81,2852,429
2020-06-08 17:00:00,141,3968,1873,1191,678,290,1857,547,1489,380,1177,209,13609,1039,5050,2604,15070,653,252,176,359,466,1074,214,825,3935,468,6502,118,2803,425,470,999,3485,1162,1726,618,5787,214,427,1554,58,247,897,545,519,2768,557,3502,1364,1127,3390,1050,208,565,23437,3927,5583,2627,2726,79,60,3933,580,3567,5418,1004,2752,1531,4506,896,678,691,191,568,98,1030,4962,386,2161,5735,443,688,872,1586,441,251,1492,99,281,662,373,15707,142,4436,2665,1390,989,3700,2668,1111,1309,5105,81,2852,429
2020-06-09 17:00:00,141,3970,1873,1191,678,290,1860,548,1488,380,1177,209,13661,1039,5054,2604,15094,654,252,176,361,468,1075,214,825,3946,468,6505,118,2809,425,470,1000,3486,1162,1726,621,5793,214,427,1554,58,247,897,545,519,2770,557,3511,1364,1127,3394,1050,209,565,23483,3927,5591,2630,2730,79,60,3934,581,3572,5423,1006,2752,1532,4507,896,678,691,191,568,98,1031,4965,386,2164,5754,443,688,871,1588,441,251,1499,99,281,662,374,15714,142,4439,2665,1390,989,3714,2668,1111,1309,5106,81,2852,429
2020-06-10 17:00:00,141,3977,1873,1191,678,290,1860,548,1488,380,1177,209,13671,1040,5058,2604,15106,654,252,176,361,469,1076,214,825,3953,468,6520,118,2813,425,470,1002,3487,1162,1726,621,5804,214,427,1559,59,246,897,546,519,2771,557,3515,1365,1128,3396,1050,209,565,23510,3928,5593,2633,2732,79,60,3935,581,3580,5429,1006,2754,1533,4514,896,678,691,191,569,98,1031,4966,392,2165,5765,443,688,871,1592,441,251,1499,99,281,662,375,15722,142,4439,2665,1390,991,3724,2671,1113,1309,5107,81,2852,429
2020-06-11 17:00:00,141,3982,1873,1191,678,290,1860,548,1488,380,1179,209,13710,1040,5066,2606,15187,654,252,176,361,469,1076,214,825,3957,468,6527,118,2820,425,470,1002,3492,1163,1727,621,5807,215,429,1568,59,246,896,547,519,2774,557,3522,1366,1129,3398,1051,210,565,23581,3929,5603,2635,2734,79,59,3934,581,3586,5433,1006,2754,1534,4519,897,678,691,191,569,98,1033,4966,395,2167,5781,443,689,874,1591,441,251,1505,98,281,662,375,15751,142,4441,2666,1390,991,3736,2673,1114,1309,5107,82,2855,429
2020-06-12 17:00:00,141,3987,1873,1191,679,290,1862,548,1488,380,1179,209,13744,1040,5080,2608,15217,655,252,176,361,470,1076,214,826,3970,468,6531,118,2823,425,470,1005,3497,1164,1729,621,5812,215,429,1570,59,246,896,549,519,2778,557,3533,1366,1130,3399,1051,210,565,23669,3930,5627,2635,2734,79,59,3933,581,3595,5456,1006,2754,1536,4521,897,679,692,191,569,98,1034,4966,396,2168,5805,442,689,875,1591,441,251,1516,98,281,663,375,15767,142,4443,2665,1391,992,3750,2675,1116,1312,5109,82,2855,429
2020-06-13 17:00:00,141,4004,1874,1191,679,290,1863,548,1488,380,1180,209,13766,1041,5095,2610,15238,656,252,176,361,470,1076,214,828,3976,468,6546,118,2825,425,470,1007,3504,1164,1730,621,5814,215,429,1570,59,246,896,549,519,2782,557,3534,1366,1131,3402,1051,210,565,23766,3932,5640,2636,2739,79,59,3942,582,3599,5472,1006,2754,1538,4523,897,679,695,191,569,98,1034,4968,395,2168,5830,443,689,875,1593,441,251,1517,98,280,663,375,15777,142,4446,2666,1393,993,3755,2674,1116,1314,5110,83,2855,429
2020-06-14 17:00:00,141,4010,1875,1191,679,290,1864,549,1488,380,1181,209,13828,1042,5102,2613,15270,656,252,176,361,470,1076,214,827,3989,468,6554,118,2829,425,471,1007,3510,1164,1730,621,5818,215,430,1570,59,247,896,549,519,2794,558,3539,1366,1133,3406,1051,210,565,23811,3932,5650,2636,2740,79,59,3942,583,3606,5485,1006,2754,1539,4523,897,679,695,191,569,98,1035,4970,396,2168,5844,443,690,875,1593,441,251,1523,98,280,666,375,15791,142,4447,2666,1393,993,3782,2678,1116,1316,5110,83,2855,429
2020-06-15 17:00:00,141,4011,1875,1191,683,290,1864,549,1488,380,1181,209,13897,1042,5107,2611,15326,656,252,176,361,470,1077,214,828,4008,468,6556,118,2829,425,471,1007,3513,1164,1730,621,5824,215,430,1571,59,247,897,549,520,2801,558,3541,1366,1136,3407,1051,210,565,23863,3933,5656,2640,2740,79,59,3943,583,3609,5488,1006,2755,1539,4523,897,680,695,191,569,98,1036,4971,397,2168,5847,443,690,875,1593,441,251,1540,98,280,665,375,15792,142,4448,2666,1393,993,3801,2678,1116,1316,5110,83,2855,429
2020-06-16 17:00:00,141,4019,1876,1191,686,290,1866,549,1488,380,1182,209,13909,1042,5109,2611,15337,656,252,177,361,470,1077,214,828,4018,468,6559,118,2830,425,471,1008,3513,1164,1730,622,5826,215,430,1575,59,247,897,549,520,2801,558,3549,1366,1136,3419,1051,210,565,23905,3935,5663,2640,2748,79,59,3943,584,3611,5494,1007,2755,1540,4527,897,680,696,191,569,98,1036,4972,397,2169,5856,443,690,876,1591,441,251,1541,99,280,665,375,15803,142,4448,2665,1393,993,3823,2678,1117,1316,5112,83,2855,428
2020-06-17 17:00:00,141,4034,1876,1191,686,290,1867,550,1488,380,1183,209,13978,1042,5114,2611,15353,656,252,177,361,470,1077,214,829,4023,468,6565,118,2834,425,471,1008,3513,1164,1731,622,5830,216,430,1575,60,246,898,549,520,2804,558,3552,1367,1137,3424,1052,210,566,23966,3936,5706,2640,2749,79,60,3943,584,3613,5514,1007,2755,1541,4528,897,680,696,191,569,98,1036,4975,397,2170,5866,443,692,876,1591,441,251,1542,99,280,665,375,15820,143,4449,2666,1393,994,3829,2679,1118,1315,5113,83,2855,428
2020-06-18 17:00:00,141,4039,1876,1191,686,290,1869,550,1489,380,1183,209,14033,1042,5130,2613,15394,658,252,177,361,471,1078,214,830,4035,468,6568,119,2837,425,471,1008,3514,1163,1731,622,5836,216,430,1575,60,246,897,550,520,2808,559,3552,1367,1141,3425,1052,210,566,24018,3938,5712,2641,2761,80,60,3944,585,3617,5526,1007,2755,1541,4534,897,680,697,191,569,98,1036,4977,397,2172,5874,443,692,876,1593,441,251,1554,99,280,664,375,15825,143,4457,2666,1393,995,3842,2679,1119,1317,5118,83,2856,428
2020-06-19 17:00:00,135,4041,1876,1191,688,290,1870,550,1489,380,1183,209,14065,1042,5142,2615,15415,658,252,185,362,471,777,214,830,4043,468,6574,119,2844,438,471,1010,3516,1164,1732,622,5841,216,430,1575,60,246,897,551,520,2811,559,3554,1369,1141,3437,1052,210,470,24061,3939,5719,2641,2765,80,61,3944,498,3622,5533,1008,2755,1542,4534,899,680,698,191,571,87,1036,4981,397,2174,5882,443,692,876,1595,441,320,1557,99,280,662,375,15832,136,4458,2666,1393,996,3849,2680,1122,1318,5118,83,2856,428
2020-06-20 17:00:00,135,4046,1876,1193,688,290,1871,550,1490,380,1183,209,14096,1042,5151,2618,15442,659,252,185,362,471,777,214,831,4051,468,6576,118,2847,438,471,1011,3516,1167,1732,622,5851,216,430,1575,60,246,897,553,520,2815,559,3554,1369,1141,3440,1052,210,470,24130,3941,5727,2642,2772,80,61,3944,498,3628,5533,1008,2755,1542,4535,900,680,698,191,572,87,1038,4984,397,2178,5894,443,692,877,1596,441,320,1563,99,280,662,375,15840,136,4458,2667,1393,997,3854,2680,1124,1318,5119,84,2856,428
2020-06-21 17:00:00,135,4058,1876,1193,690,290,1871,550,1491,380,1185,209,14120,1042,5165,2622,15479,659,252,185,362,472,777,214,831,4053,468,6577,118,2849,438,471,1012,3517,1168,1734,622,5856,216,430,1575,60,246,897,552,520,2817,559,3557,1369,1141,3444,1052,210,472,24161,3943,5731,2643,2772,80,61,3944,498,3628,5542,1008,2755,1542,4536,900,680,699,191,572,87,1037,4987,397,2179,5903,443,692,877,1598,441,320,1567,99,280,662,375,15850,136,4463,2667,1393,997,3857,2680,1125,1319,5121,84,2858,428
2020-06-22 17:00:00,135,4058,1875,1193,691,290,1872,550,1491,380,1185,209,14171,1042,5176,2633,15499,659,252,185,363,476,777,214,832,4066,468,6585,118,2849,438,471,1012,3517,1168,1737,622,5863,216,430,1576,62,245,896,552,520,2817,559,3558,1369,1146,3445,1052,210,472,24184,3943,5736,2643,2773,80,61,3944,498,3631,5542,1008,2756,1543,4537,900,680,699,191,572,87,1037,4991,397,2179,5911,443,692,877,1599,441,320,1568,99,280,662,375,15855,136,4464,2669,1393,997,3875,2680,1125,1319,5121,84,2858,428
2020-06-23 17:00:00,135,4058,1875,1193,691,290,1872,552,1491,380,1185,209,14177,1042,5181,2633,15505,659,250,185,363,483,777,214,832,4068,468,6587,118,2849,438,471,1018,3518,1170,1740,622,5867,216,430,1576,62,245,896,553,520,2818,559,3559,1370,1146,3447,1052,210,472,24210,3944,5740,2644,2777,78,61,3943,498,3633,5546,1008,2757,1543,4538,900,681,699,189,575,87,1037,4991,397,2178,5917,445,692,873,1600,441,321,1569,98,280,662,375,15858,136,4465,2669,1393,997,3877,2681,1125,1319,5122,84,2859,429
2020-06-24 17:00:00,135,4061,1875,1194,670,290,1874,552,1491,380,1185,209,14192,1044,5129,2634,15519,659,250,186,363,483,777,214,630,4070,468,6590,118,2850,438,471,1026,3185,1170,1724,660,5529,216,394,1492,62,224,854,602,520,2820,476,3565,1351,1149,3457,1050,210,472,24239,3866,5741,2644,2780,78,61,3944,498,3638,5549,1008,2758,1585,4422,925,743,699,189,530,87,1021,4903,411,2136,5810,444,692,873,1543,427,321,1569,99,280,816,375,15865,136,4852,2669,1393,997,3877,2681,1126,1320,5123,84,2860,456
2020-06-25 17:00:00,135,4063,1875,1194,670,290,1874,552,1491,380,1185,209,14271,1044,5160,2634,15543,659,251,186,363,515,777,214,816,4078,468,6596,118,2851,438,471,1031,3185,1170,1728,660,5544,216,395,1492,62,224,854,606,520,2821,476,3566,1351,1152,3463,1050,210,473,24267,3867,5745,2647,2785,78,61,3947,499,3640,5554,1008,2757,1585,4423,925,743,699,189,531,87,1021,4906,411,2137,5817,444,692,873,1543,427,321,1575,99,281,631,375,15870,136,4855,2670,1393,997,3878,2681,1133,1321,5123,84,2859,457
2020-06-26 17:00:00,135,4063,1875,1194,671,290,1874,552,1491,380,1185,209,14315,1045,5183,2634,15570,659,251,186,364,515,777,214,816,4087,468,6597,118,2853,438,471,1026,3185,1170,1720,660,5548,216,395,1493,62,225,855,606,521,2824,476,3569,1351,1154,3468,1050,210,473,24300,3829,5754,2651,2787,78,61,3948,499,3630,5557,1008,2757,1586,4399,925,743,701,189,532,87,1020,4885,411,2133,5830,444,692,873,1544,427,321,1582,99,281,631,376,15875,136,4859,2670,1393,997,3886,2681,1136,1321,5124,84,2862,457
2020-06-27 17:00:00,135,4063,1875,1194,673,290,1874,552,1491,380,1186,209,14337,1046,5211,2636,15584,659,252,186,364,515,777,214,816,4092,468,6602,118,2855,438,473,1036,3187,1170,1732,661,5553,216,396,1493,62,225,855,607,521,2825,476,3569,1351,1154,3474,1050,210,473,24304,3871,5759,2651,2788,78,61,3949,500,3646,5561,1008,2757,1586,4427,928,747,701,189,532,87,1028,4908,411,2143,5846,444,692,873,1545,427,321,1582,99,281,632,376,15880,136,4860,2669,1393,997,3896,2682,1138,1321,5124,84,2862,457
2020-06-28 17:00:00,135,4063,1875,1194,676,290,1874,552,1491,380,1190,209,14357,1046,5215,2637,15611,659,253,186,364,516,777,214,817,4093,468,6608,119,2860,438,473,1041,3187,1170,1734,661,5556,216,396,1494,62,225,855,607,521,2828,477,3569,1351,1154,3478,1051,210,473,24320,3871,5766,2651,2791,78,61,3949,500,3650,5567,1008,2757,1586,4427,928,747,702,189,532,87,1030,4908,411,2146,5860,444,692,873,1545,427,321,1584,99,281,632,376,15882,136,4863,2672,1393,997,3899,2682,1138,1322,5126,84,2864,457
2020-06-29 17:00:00,135,4063,1875,1194,676,290,1874,552,1491,380,1191,209,14370,1046,5221,2639,15620,659,253,186,364,530,777,214,818,4093,468,6610,119,2860,438,473,1041,3190,1170,1736,662,5559,216,396,1494,62,225,858,607,521,2830,477,3569,1351,1154,3481,1051,211,474,24356,3874,5769,2651,2792,78,61,3950,500,3654,5567,1008,2757,1586,4428,930,747,702,189,532,87,1030,4908,411,2146,5868,444,692,873,1546,427,321,1584,99,281,632,376,15883,136,4863,2672,1393,997,3904,2682,1138,1322,5126,84,2865,457
2020-06-30 17:00:00,135,4063,1875,1195,676,290,1874,552,1491,380,1191,209,14375,1046,5229,2639,15626,659,253,186,364,543,779,214,818,4093,468,6612,119,2862,438,473,1044,3192,1170,1740,663,5573,216,396,1494,62,225,860,607,521,2831,477,3570,1351,1154,3496,1051,211,474,24379,3873,5772,2652,2792,78,61,3954,500,3657,5568,1008,2757,1586,4428,930,747,702,189,532,87,1030,4913,411,2147,5872,444,692,875,1546,427,321,1584,99,281,632,377,15889,136,4863,2673,1393,997,3907,2682,1140,1323,5127,84,2866,457
2020-07-01 17:00:00,136,4066,1875,1195,676,290,1874,552,1491,380,1194,209,14397,1048,5237,2642,15644,659,253,186,364,547,779,214,819,4094,468,6616,119,2864,438,473,1047,3192,1169,1739,663,5574,217,396,1498,62,225,860,608,521,2835,477,3575,1351,1154,3518,1051,211,474,24400,3877,5778,2652,2794,78,61,3953,500,3657,5569,1008,2758,1587,4429,930,747,704,189,534,87,1031,4913,411,2148,5880,444,693,875,1546,429,321,1584,99,281,632,377,15894,136,4864,2673,1393,998,3908,2682,1141,1323,5128,85,2867,457
2020-07-02 17:00:00,136,4066,1876,1195,677,290,1874,552,1491,380,1194,209,14420,1048,5251,2642,15653,659,253,186,364,548,779,214,821,4098,468,6621,119,2866,438,473,1047,3192,1169,1742,665,5575,218,396,1500,62,225,860,608,521,2837,477,3578,1351,1155,3523,1051,211,474,24428,3878,5780,2655,2797,78,61,3958,500,3657,5572,1008,2759,1588,4431,932,748,704,189,534,87,1037,4914,412,2149,5886,444,693,875,1546,429,329,1586,101,281,632,379,15903,137,4865,2683,1394,998,3913,2682,1141,1323,5129,85,2870,457
2020-07-03 17:00:00,136,4066,1876,1196,677,290,1874,552,1493,380,1194,209,14442,1051,5268,2642,15668,660,253,186,364,558,779,214,825,4100,468,6631,119,2872,438,473,1047,3199,1169,1744,665,5577,218,397,1501,62,226,860,609,521,2841,478,3582,1351,1155,3526,1051,211,474,24452,3880,5784,2655,2798,78,61,3958,501,3660,5583,1008,2759,1587,4432,932,748,705,189,534,87,1036,4915,412,2149,5896,444,695,876,1546,429,329,1589,101,281,632,381,15905,137,4871,2686,1397,998,3917,2683,1141,1323,5129,86,2870,457
2020-07-04 17:00:00,136,4066,1876,1196,680,290,1878,552,1494,381,1194,209,14473,1051,5284,2645,15681,660,253,186,364,558,779,214,827,4103,469,6633,119,2873,438,473,1047,3200,1169,1747,668,5586,218,400,1503,62,228,861,609,522,2842,479,3586,1351,1155,3539,1052,211,474,24471,3883,5788,2655,2798,78,61,3959,501,3667,5583,1008,2759,1590,4434,932,748,707,189,534,90,1054,4917,412,2150,5925,444,695,876,1546,429,329,1591,101,281,632,382,15909,137,4873,2687,1400,1001,3917,2683,1143,1324,5129,86,2871,457
2020-07-05 17:00:00,136,4069,1877,1196,680,290,1879,552,1494,381,1195,209,14506,1051,5292,2647,15687,660,253,186,364,560,779,214,827,4108,469,6638,119,2877,438,473,1048,3206,1169,1749,669,5595,218,401,1506,62,230,862,610,522,2843,479,3588,1351,1155,3556,1052,211,474,24487,3890,5793,2656,2798,78,61,3961,501,3669,5586,1008,2759,1592,4435,932,748,707,189,536,90,1055,4919,412,2150,5936,444,696,877,1547,429,329,1591,101,281,632,382,15914,137,4873,2687,1400,1001,3920,2684,1143,1327,5130,86,2873,458
2020-07-06 17:00:00,137,4070,1877,1196,680,290,1879,562,1493,382,1195,209,14523,1051,5299,2647,15697,660,254,186,364,560,779,214,827,4113,469,6661,119,2878,438,473,1048,3206,1169,1747,668,5592,218,401,1507,62,229,861,612,522,2848,479,3588,1351,1155,3578,1052,211,474,24499,3895,5795,2656,2798,78,61,3962,501,3681,5586,1008,2759,1592,4439,932,748,707,189,538,90,1063,4920,414,2152,5951,444,696,877,1548,429,329,1591,101,281,632,382,15915,137,4873,2687,1400,1001,3922,2684,1143,1329,5130,86,2873,459
2020-07-07 17:00:00,137,4071,1877,1196,681,290,1879,563,1492,382,1196,209,14552,1051,5304,2648,15714,660,254,186,364,577,779,214,827,4113,469,6662,119,2879,438,473,1049,3213,1169,1748,668,5595,218,401,1507,62,229,862,613,522,2848,479,3591,1362,1155,3578,1052,211,474,24504,3898,5800,2656,2798,78,61,3965,502,3689,5586,1008,2760,1592,4441,932,748,707,189,538,90,1064,4922,412,2159,5957,444,696,877,1548,429,329,1592,101,281,632,382,15915,137,4876,2688,1401,1001,3923,2690,1143,1332,5130,86,2873,459
2020-07-08 17:00:00,137,4074,1877,1196,681,292,1880,563,1492,382,1197,209,14582,1052,5321,2650,15723,660,254,186,364,578,779,214,827,4115,469,6665,119,2887,438,473,1049,3218,1169,1753,668,5600,218,402,1509,62,229,863,614,522,2849,479,3595,1362,1155,3582,1052,211,474,24520,3901,5801,2656,2801,78,61,3969,503,3696,5587,1008,2761,1593,4443,932,749,710,190,538,90,1064,4928,418,2166,5964,444,696,877,1549,429,329,1593,101,281,632,382,15922,137,4876,2690,1402,1001,3924,2689,1146,1337,5131,86,2873,459
2020-07-09 17:00:00,137,4077,1878,1196,681,292,1880,567,1492,382,1197,209,14610,1053,5335,2653,15737,660,254,186,364,578,779,214,827,4116,469,6670,119,2888,438,473,1049,3218,1169,1755,668,5601,218,402,1511,62,237,863,617,522,2850,479,3595,1362,1157,3597,1052,211,474,24555,3902,5807,2657,2802,78,61,3975,504,3699,5591,1008,2762,1593,4445,932,749,710,190,539,90,1064,4919,413,2167,5994,445,697,877,1549,429,329,1594,101,281,632,382,15928,137,4876,2692,1403,1001,3929,2692,1146,1340,5132,86,2874,459
2020-07-10 17:00:00,137,4079,1878,1196,681,293,1880,571,1493,382,1198,209,14666,1053,5358,2658,15754,660,255,186,364,579,779,214,827,4121,469,6677,120,2890,438,473,1061,3218,1169,1754,668,5614,218,402,1516,62,238,866,619,525,2853,479,3598,1362,1157,3609,1052,211,474,24572,3911,5810,2659,2802,78,61,3979,504,3702,5591,1009,2762,1595,4450,932,749,710,190,541,90,1066,4919,413,2168,6015,446,698,877,1550,429,329,1595,101,281,632,382,15930,137,4879,2692,1404,1001,3932,2696,1146,1344,5132,86,2876,459
2020-07-11 17:00:00,137,4081,1879,1196,682,293,1880,571,1494,382,1199,209,14671,1053,5378,2661,15770,660,255,186,364,581,780,214,827,4129,469,6679,120,2894,438,473,1068,3221,1169,1759,668,5619,219,402,1517,62,238,866,625,525,2857,479,3602,1362,1157,3612,1052,211,474,24598,3915,5813,2660,2804,78,61,3981,504,3704,5594,1009,2764,1597,4449,932,749,710,191,542,90,1067,4923,413,2170,6027,445,699,877,1550,429,329,1595,101,281,632,382,15931,137,4881,2696,1405,1001,3934,2698,1146,1344,5133,86,2876,459
2020-07-12 17:00:00,137,4081,1879,1196,682,293,1880,572,1494,382,1200,209,14692,1053,5397,2666,15776,660,255,186,364,581,780,215,827,4130,469,6685,121,2894,438,473,1079,3222,1169,1761,668,5619,219,402,1517,62,241,866,626,525,2858,479,3602,1362,1158,3639,1052,211,474,24604,3935,5820,2662,2804,78,61,3985,504,3707,5594,1009,2764,1598,4450,932,749,710,191,542,90,1071,4930,413,2172,6046,445,700,877,1550,429,329,1595,101,281,633,384,15934,137,4881,2697,1405,1001,3935,2699,1146,1344,5138,86,2878,459
2020-07-13 17:00:00,137,4081,1879,1196,682,293,1880,572,1494,382,1201,209,14735,1053,5397,2673,15789,660,255,186,364,584,780,215,827,4134,469,6689,121,2894,438,473,1079,3222,1169,1761,668,5619,219,402,1517,62,240,867,628,525,2859,479,3602,1364,1158,3642,1052,211,474,24619,3937,5822,2665,2805,78,61,3987,504,3711,5596,1009,2764,1598,4452,932,749,710,191,544,90,1075,4933,413,2173,6067,445,700,878,1550,429,329,1595,101,281,633,384,15938,137,4881,2697,1405,1001,3936,2700,1146,1344,5138,86,2878,459
2020-07-14 17:00:00,137,4081,1879,1196,682,294,1880,572,1494,382,1200,209,14750,1054,5402,2674,15796,660,256,186,364,584,784,215,827,4134,469,6690,121,2895,438,473,1080,3222,1169,1761,668,5621,219,404,1520,62,240,867,628,525,2859,479,3603,1365,1158,3644,1052,211,474,24626,3940,5823,2665,2805,78,61,3991,504,3718,5597,1009,2764,1598,4452,933,749,710,191,544,101,1075,4932,413,2174,6085,446,700,878,1550,429,329,1595,101,281,633,384,15939,137,4881,2707,1407,1002,3939,2701,1146,1344,5141,86,2879,459
2020-07-15 17:00:00,137,4084,1879,1196,682,294,1880,572,1494,382,1200,209,14765,1054,5402,2677,15804,660,258,186,364,584,784,215,827,4134,471,6691,121,2897,438,473,1085,3223,1169,1763,668,5623,219,404,1521,62,240,867,630,525,2862,479,3604,1365,1158,3652,1054,210,474,24644,3941,5826,2668,2805,78,61,3999,504,3719,5598,1011,2764,1599,4451,936,749,711,191,546,101,1081,4933,413,2177,6103,446,700,878,1551,429,329,1596,101,281,635,384,15939,137,4881,2715,1407,1002,3939,2702,1146,1344,5143,86,2881,459
2020-07-16 17:00:00,137,4084,1879,1196,683,294,1880,573,1494,382,1200,209,14782,1054,5419,2678,15809,661,259,186,364,584,785,215,827,4138,479,6702,121,2897,438,473,1086,3225,1169,1764,668,5627,220,404,1522,62,244,867,632,525,2862,479,3605,1366,1158,3656,1055,210,474,24664,3954,5828,2671,2805,78,61,4011,506,3720,5598,1011,2765,1599,4451,942,749,712,191,547,115,1086,4942,413,2177,6109,448,711,878,1554,429,329,1597,101,281,635,384,15940,137,4881,2717,1408,1003,3943,2702,1147,1347,5151,86,2882,459
2020-07-17 17:00:00,137,4084,1879,1196,684,294,1880,574,1497,382,1200,209,14800,1054,5440,2682,15822,661,259,186,364,586,788,216,828,4139,479,6706,121,2897,438,474,1095,3226,1171,1764,669,5627,220,404,1522,62,244,867,633,525,2864,481,3609,1367,1158,3657,1055,210,474,24673,3958,5831,2672,2805,78,61,4028,507,3720,5600,1012,2767,1599,4454,942,749,713,191,548,115,1093,4948,413,2177,6120,448,712,878,1555,429,329,1597,101,281,635,384,15948,137,4881,2720,1410,1003,3947,2734,1147,1347,5153,87,2882,459
2020-07-18 17:00:00,138,4084,1880,1196,684,294,1880,574,1497,382,1202,209,14829,1054,5448,2683,15831,664,259,186,364,586,789,217,828,4140,485,6707,121,2898,439,475,1098,3226,1171,1764,669,5631,220,405,1522,62,244,867,633,525,2867,481,3617,1367,1158,3660,1055,210,474,24697,3964,5835,2680,2805,78,61,4043,507,3723,5601,1014,2768,1600,4455,942,749,717,191,549,115,1104,4957,413,2178,6139,448,719,878,1567,429,330,1599,102,281,635,384,15950,137,4884,2730,1410,1003,3950,2736,1147,1347,5154,87,2883,460
2020-07-19 17:00:00,138,4084,1880,1196,689,294,1880,576,1498,382,1204,209,14837,1054,5451,2684,15837,668,259,186,364,587,791,217,828,4141,486,6710,121,2898,439,474,1101,3236,1171,1768,672,5634,221,405,1522,62,244,868,633,527,2867,481,3617,1367,1158,3660,1056,210,474,24705,3972,5842,2682,2805,78,61,4074,507,3729,5602,1014,2768,1600,4461,942,749,717,191,549,115,1113,4968,414,2178,6152,451,724,879,1586,429,330,1599,102,281,636,384,15953,137,4885,2732,1411,1003,3951,2741,1147,1347,5157,87,2883,460
